table,section,item,final_G,final_A,final_C,final_F,final_M,final_R,reserve_potential,risk_surface,hazard,regime,minimum_state,maximum_state,hazard_reduction_pct,reserve_gain_pct,ug,parameter,PRCC_reserve,PRCC_hazard,elasticity_reserve,elasticity_hazard,rtol,atol,A0,F0
basin,,,,,,,,,0.3919747237201167,,0.4789036945473176,Constrained,,,,,,,,,,,,,0.4333333333333333,0.55
basin,,,,,,,,,0.4139938975239185,,0.45163640534914923,Constrained,,,,,,,,,,,,,0.45,0.05
basin,,,,,,,,,0.41320407223568967,,0.45260122472570524,Constrained,,,,,,,,,,,,,0.45,0.06666666666666667
basin,,,,,,,,,0.4124166899823277,,0.45356406074511113,Constrained,,,,,,,,,,,,,0.45,0.08333333333333334
basin,,,,,,,,,0.4116317456056542,,0.45452490561403003,Constrained,,,,,,,,,,,,,0.45,0.1
basin,,,,,,,,,0.4108492338889761,,0.4554837517236348,Constrained,,,,,,,,,,,,,0.45,0.11666666666666667
basin,,,,,,,,,0.410069149553813,,0.45644059164973905,Constrained,,,,,,,,,,,,,0.45,0.13333333333333333
basin,,,,,,,,,0.4092914871212736,,0.45739541821207247,Constrained,,,,,,,,,,,,,0.45,0.15000000000000002
basin,,,,,,,,,0.4085162413612715,,0.45834822428147726,Constrained,,,,,,,,,,,,,0.45,0.16666666666666669
basin,,,,,,,,,0.4077434068100064,,0.4592990029815413,Constrained,,,,,,,,,,,,,0.45,0.18333333333333335
basin,,,,,,,,,0.40697297793523957,,0.46024774762085385,Constrained,,,,,,,,,,,,,0.45,0.2
basin,,,,,,,,,0.40620494915295013,,0.46119445168473705,Constrained,,,,,,,,,,,,,0.45,0.21666666666666667
basin,,,,,,,,,0.4054393148264291,,0.4621391088345756,Constrained,,,,,,,,,,,,,0.45,0.23333333333333334
basin,,,,,,,,,0.4046760692662318,,0.46308171290687344,Constrained,,,,,,,,,,,,,0.45,0.25
basin,,,,,,,,,0.4039152067306516,,0.464022257912124,Constrained,,,,,,,,,,,,,0.45,0.26666666666666666
basin,,,,,,,,,0.40315672142643544,,0.4649607380335909,Constrained,,,,,,,,,,,,,0.45,0.2833333333333333
basin,,,,,,,,,0.40240060750970363,,0.4658971476259959,Constrained,,,,,,,,,,,,,0.45,0.3
basin,,,,,,,,,0.40164685908692976,,0.4668314812141752,Constrained,,,,,,,,,,,,,0.45,0.31666666666666665
basin,,,,,,,,,0.40089547021595295,,0.46776373349171396,Constrained,,,,,,,,,,,,,0.45,0.3333333333333333
basin,,,,,,,,,0.4001464349070043,,0.4686938993195618,Constrained,,,,,,,,,,,,,0.45,0.35
basin,,,,,,,,,0.3993997471237407,,0.4696219737246378,Constrained,,,,,,,,,,,,,0.45,0.36666666666666664
basin,,,,,,,,,0.39865540078427913,,0.47054795189842186,Constrained,,,,,,,,,,,,,0.45,0.3833333333333333
basin,,,,,,,,,0.397913389762239,,0.4714718291955317,Constrained,,,,,,,,,,,,,0.45,0.39999999999999997
basin,,,,,,,,,0.39717370788778306,,0.4723936011322887,Constrained,,,,,,,,,,,,,0.45,0.41666666666666663
basin,,,,,,,,,0.3964363489486642,,0.4733132633852684,Constrained,,,,,,,,,,,,,0.45,0.4333333333333333
basin,,,,,,,,,0.3957013066912756,,0.47423081178983834,Constrained,,,,,,,,,,,,,0.45,0.45
basin,,,,,,,,,0.39496857482168246,,0.4751462423386946,Constrained,,,,,,,,,,,,,0.45,0.4666666666666667
basin,,,,,,,,,0.3942381470066576,,0.4760595511803843,Constrained,,,,,,,,,,,,,0.45,0.48333333333333334
basin,,,,,,,,,0.3935100168747312,,0.47697073461780903,Constrained,,,,,,,,,,,,,0.45,0.5
basin,,,,,,,,,0.3927841780172063,,0.4778797891067396,Constrained,,,,,,,,,,,,,0.45,0.5166666666666667
basin,,,,,,,,,0.3920606239891776,,0.47878671125431543,Constrained,,,,,,,,,,,,,0.45,0.5333333333333333
basin,,,,,,,,,0.3913393483105386,,0.4796914978175422,Constrained,,,,,,,,,,,,,0.45,0.55
basin,,,,,,,,,0.41322769720878316,,0.4525630184516029,Constrained,,,,,,,,,,,,,0.4666666666666667,0.05
basin,,,,,,,,,0.4124425515758189,,0.4535230886396593,Constrained,,,,,,,,,,,,,0.4666666666666667,0.06666666666666667
basin,,,,,,,,,0.41165983223389446,,0.45448117673523386,Constrained,,,,,,,,,,,,,0.4666666666666667,0.08333333333333334
basin,,,,,,,,,0.4108795339593779,,0.4554372752236221,Constrained,,,,,,,,,,,,,0.4666666666666667,0.1
basin,,,,,,,,,0.4101016514838032,,0.45639137676812824,Constrained,,,,,,,,,,,,,0.4666666666666667,0.11666666666666667
basin,,,,,,,,,0.40932617948364847,,0.4573434742120158,Constrained,,,,,,,,,,,,,0.4666666666666667,0.13333333333333333
basin,,,,,,,,,0.4085531125772781,,0.4582935605785744,Constrained,,,,,,,,,,,,,0.4666666666666667,0.15000000000000002
basin,,,,,,,,,0.40778244532474206,,0.4592416290703084,Constrained,,,,,,,,,,,,,0.4666666666666667,0.16666666666666669
basin,,,,,,,,,0.4070141721886277,,0.46018767308579683,Constrained,,,,,,,,,,,,,0.4666666666666667,0.18333333333333335
basin,,,,,,,,,0.4062482875628039,,0.46113168620755096,Constrained,,,,,,,,,,,,,0.4666666666666667,0.2
basin,,,,,,,,,0.4054847859669133,,0.46207366211023565,Constrained,,,,,,,,,,,,,0.4666666666666667,0.21666666666666667
basin,,,,,,,,,0.4047236617249115,,0.4630135947056905,Constrained,,,,,,,,,,,,,0.4666666666666667,0.23333333333333334
basin,,,,,,,,,0.4039649091124988,,0.46395147807674847,Constrained,,,,,,,,,,,,,0.4666666666666667,0.25
basin,,,,,,,,,0.4032085223567191,,0.464887306476378,Constrained,,,,,,,,,,,,,0.4666666666666667,0.26666666666666666
basin,,,,,,,,,0.40245449563612956,,0.46582107432663106,Constrained,,,,,,,,,,,,,0.4666666666666667,0.2833333333333333
basin,,,,,,,,,0.40170282308126704,,0.46675277621749073,Constrained,,,,,,,,,,,,,0.4666666666666667,0.3
basin,,,,,,,,,0.4009534987753197,,0.46768240690563806,Constrained,,,,,,,,,,,,,0.4666666666666667,0.31666666666666665
basin,,,,,,,,,0.40020651675492636,,0.468609961313165,Constrained,,,,,,,,,,,,,0.4666666666666667,0.3333333333333333
basin,,,,,,,,,0.3994618710110605,,0.4695354345262443,Constrained,,,,,,,,,,,,,0.4666666666666667,0.35
basin,,,,,,,,,0.3987195554899625,,0.47045882179377074,Constrained,,,,,,,,,,,,,0.4666666666666667,0.36666666666666664
basin,,,,,,,,,0.39797956409410906,,0.4713801185259765,Constrained,,,,,,,,,,,,,0.4666666666666667,0.3833333333333333
basin,,,,,,,,,0.3972418906831998,,0.4722993202930294,Constrained,,,,,,,,,,,,,0.4666666666666667,0.39999999999999997
basin,,,,,,,,,0.39650652907515993,,0.4732164228236124,Constrained,,,,,,,,,,,,,0.4666666666666667,0.41666666666666663
basin,,,,,,,,,0.395773473047154,,0.47413142200348657,Constrained,,,,,,,,,,,,,0.4666666666666667,0.4333333333333333
basin,,,,,,,,,0.39504271633659055,,0.4750443138740506,Constrained,,,,,,,,,,,,,0.4666666666666667,0.45
basin,,,,,,,,,0.39431425264212916,,0.47595509463088675,Constrained,,,,,,,,,,,,,0.4666666666666667,0.4666666666666667
basin,,,,,,,,,0.39358807562470677,,0.4768637606222877,Constrained,,,,,,,,,,,,,0.4666666666666667,0.48333333333333334
basin,,,,,,,,,0.3928641789085361,,0.47777030834778667,Constrained,,,,,,,,,,,,,0.4666666666666667,0.5
basin,,,,,,,,,0.39214255608210524,,0.47867473445668035,Constrained,,,,,,,,,,,,,0.4666666666666667,0.5166666666666667
basin,,,,,,,,,0.3914232006991708,,0.47957703574654303,Constrained,,,,,,,,,,,,,0.4666666666666667,0.5333333333333333
basin,,,,,,,,,0.3907061062797428,,0.4804772091617382,Constrained,,,,,,,,,,,,,0.4666666666666667,0.55
basin,,,,,,,,,0.41246420389939525,,0.45348729331601084,Constrained,,,,,,,,,,,,,0.48333333333333334,0.05
basin,,,,,,,,,0.411683718551361,,0.4544426189564243,Constrained,,,,,,,,,,,,,0.48333333333333334,0.06666666666666667
basin,,,,,,,,,0.4109056426245239,,0.45539596409463773,Constrained,,,,,,,,,,,,,0.48333333333333334,0.08333333333333334
basin,,,,,,,,,0.41012997096863485,,0.4563473214426911,Constrained,,,,,,,,,,,,,0.48333333333333334,0.1
basin,,,,,,,,,0.4093566982551262,,0.45729668393437084,Constrained,,,,,,,,,,,,,0.48333333333333334,0.11666666666666667
basin,,,,,,,,,0.40858581911209435,,0.45824404467737584,Constrained,,,,,,,,,,,,,0.48333333333333334,0.13333333333333333
basin,,,,,,,,,0.40781732811606386,,0.4591893969547918,Constrained,,,,,,,,,,,,,0.48333333333333334,0.15000000000000002
basin,,,,,,,,,0.4070512197892976,,0.46013273422501066,Constrained,,,,,,,,,,,,,0.48333333333333334,0.16666666666666669
basin,,,,,,,,,0.4062874885993923,,0.461074050120945,Constrained,,,,,,,,,,,,,0.48333333333333334,0.18333333333333335
basin,,,,,,,,,0.40552612895976714,,0.46201333844894704,Constrained,,,,,,,,,,,,,0.48333333333333334,0.2
basin,,,,,,,,,0.4047671352305166,,0.4629505931875896,Constrained,,,,,,,,,,,,,0.48333333333333334,0.21666666666666667
basin,,,,,,,,,0.40401050171952435,,0.4638858084863286,Constrained,,,,,,,,,,,,,0.48333333333333334,0.23333333333333334
basin,,,,,,,,,0.4032562225909848,,0.4648189787087154,Constrained,,,,,,,,,,,,,0.48333333333333334,0.25
basin,,,,,,,,,0.4025042921410626,,0.4657500983002223,Constrained,,,,,,,,,,,,,0.48333333333333334,0.26666666666666666
basin,,,,,,,,,0.4017547045564338,,0.4666791619005181,Constrained,,,,,,,,,,,,,0.48333333333333334,0.2833333333333333
basin,,,,,,,,,0.4010074539413484,,0.4676061643313291,Constrained,,,,,,,,,,,,,0.48333333333333334,0.3
basin,,,,,,,,,0.4002625343556294,,0.46853110057745084,Constrained,,,,,,,,,,,,,0.48333333333333334,0.31666666666666665
basin,,,,,,,,,0.3995199398151334,,0.4694539657855748,Constrained,,,,,,,,,,,,,0.48333333333333334,0.3333333333333333
basin,,,,,,,,,0.39877966429237105,,0.47037475526305234,Constrained,,,,,,,,,,,,,0.48333333333333334,0.35
basin,,,,,,,,,0.39804170171724107,,0.4712934644766088,Constrained,,,,,,,,,,,,,0.48333333333333334,0.36666666666666664
basin,,,,,,,,,0.397306045977847,,0.47221008905101863,Constrained,,,,,,,,,,,,,0.48333333333333334,0.3833333333333333
basin,,,,,,,,,0.39657269092137104,,0.47312462476774597,Constrained,,,,,,,,,,,,,0.48333333333333334,0.39999999999999997
basin,,,,,,,,,0.39584163035498765,,0.4740370675635626,Constrained,,,,,,,,,,,,,0.48333333333333334,0.41666666666666663
basin,,,,,,,,,0.3951128580468053,,0.4749474135291408,Constrained,,,,,,,,,,,,,0.48333333333333334,0.4333333333333333
basin,,,,,,,,,0.3943863677268209,,0.47585565890763437,Constrained,,,,,,,,,,,,,0.48333333333333334,0.45
basin,,,,,,,,,0.3936621530878873,,0.47676180009324176,Constrained,,,,,,,,,,,,,0.48333333333333334,0.4666666666666667
basin,,,,,,,,,0.39294020778668404,,0.47766583362976195,Constrained,,,,,,,,,,,,,0.48333333333333334,0.48333333333333334
basin,,,,,,,,,0.3922205254446893,,0.47856775620913716,Constrained,,,,,,,,,,,,,0.48333333333333334,0.5
basin,,,,,,,,,0.39150309964914853,,0.4794675646699924,Constrained,,,,,,,,,,,,,0.48333333333333334,0.5166666666666667
basin,,,,,,,,,0.3907879239540397,,0.4803652559961657,Constrained,,,,,,,,,,,,,0.48333333333333334,0.5333333333333333
basin,,,,,,,,,0.39007499188103145,,0.48126082731523684,Constrained,,,,,,,,,,,,,0.48333333333333334,0.55
basin,,,,,,,,,0.411703412235394,,0.4544092223191179,Constrained,,,,,,,,,,,,,0.5,0.05
basin,,,,,,,,,0.4109275677122734,,0.45535980835751855,Constrained,,,,,,,,,,,,,0.5,0.06666666666666667
basin,,,,,,,,,0.41015411586185135,,0.45630841571490277,Constrained,,,,,,,,,,,,,0.5,0.08333333333333334
basin,,,,,,,,,0.4093830512757052,,0.45725503744796325,Constrained,,,,,,,,,,,,,0.5,0.1
basin,,,,,,,,,0.4086143687789956,,0.4581996666808977,Constrained,,,,,,,,,,,,,0.5,0.11666666666666667
basin,,,,,,,,,0.4078480629596604,,0.4591422967782666,Constrained,,,,,,,,,,,,,0.5,0.13333333333333333
basin,,,,,,,,,0.40708412834907015,,0.4600829212799683,Constrained,,,,,,,,,,,,,0.5,0.15000000000000002
basin,,,,,,,,,0.40632255943057566,,0.4610215338966592,Constrained,,,,,,,,,,,,,0.5,0.16666666666666669
basin,,,,,,,,,0.4055633506370468,,0.46195812850957685,Constrained,,,,,,,,,,,,,0.5,0.18333333333333335
basin,,,,,,,,,0.4048064963503343,,0.4628926991697632,Constrained,,,,,,,,,,,,,0.5,0.2
basin,,,,,,,,,0.4040519909015573,,0.46382524009701964,Constrained,,,,,,,,,,,,,0.5,0.21666666666666667
basin,,,,,,,,,0.40329982857182345,,0.4647557456787032,Constrained,,,,,,,,,,,,,0.5,0.23333333333333334
basin,,,,,,,,,0.40255000359315185,,0.465684210468438,Constrained,,,,,,,,,,,,,0.5,0.25
basin,,,,,,,,,0.40180251014950397,,0.46661062918477314,Constrained,,,,,,,,,,,,,0.5,0.26666666666666666
basin,,,,,,,,,0.4010573423778681,,0.4675349967098058,Constrained,,,,,,,,,,,,,0.5,0.2833333333333333
basin,,,,,,,,,0.40031449436935324,,0.46845730808778735,Constrained,,,,,,,,,,,,,0.5,0.3
basin,,,,,,,,,0.39957396017028046,,0.4693775585237185,Constrained,,,,,,,,,,,,,0.5,0.31666666666666665
basin,,,,,,,,,0.3988357337677135,,0.4702957433898554,Constrained,,,,,,,,,,,,,0.5,0.3333333333333333
basin,,,,,,,,,0.3980998090898011,,0.4712118582250712,Constrained,,,,,,,,,,,,,0.5,0.35
basin,,,,,,,,,0.39736618011820163,,0.47212589867595767,Constrained,,,,,,,,,,,,,0.5,0.36666666666666664
basin,,,,,,,,,0.39663484072714167,,0.47303786057797137,Constrained,,,,,,,,,,,,,0.5,0.3833333333333333
basin,,,,,,,,,0.395905784752023,,0.4739477399199377,Constrained,,,,,,,,,,,,,0.5,0.39999999999999997
basin,,,,,,,,,0.39517900599024247,,0.4748555328426969,Constrained,,,,,,,,,,,,,0.5,0.41666666666666663
basin,,,,,,,,,0.39445449820198997,,0.47576123563775935,Constrained,,,,,,,,,,,,,0.5,0.4333333333333333
basin,,,,,,,,,0.39373225511108,,0.4766648447459419,Constrained,,,,,,,,,,,,,0.5,0.45
basin,,,,,,,,,0.3930122704058586,,0.4775663567559577,Constrained,,,,,,,,,,,,,0.5,0.4666666666666667
basin,,,,,,,,,0.39229453774011436,,0.47846576840299765,Constrained,,,,,,,,,,,,,0.5,0.48333333333333334
basin,,,,,,,,,0.3915790507339923,,0.479363076567305,Constrained,,,,,,,,,,,,,0.5,0.5
basin,,,,,,,,,0.3908658029749216,,0.48025827827273293,Constrained,,,,,,,,,,,,,0.5,0.5166666666666667
basin,,,,,,,,,0.39015478801853953,,0.4811513706853003,Constrained,,,,,,,,,,,,,0.5,0.5333333333333333
basin,,,,,,,,,0.3894459993896167,,0.48204235111173704,Constrained,,,,,,,,,,,,,0.5,0.55
basin,,,,,,,,,0.41094531694057235,,0.455328798017302,Constrained,,,,,,,,,,,,,0.5166666666666667,0.05
basin,,,,,,,,,0.41017409363684215,,0.45627464971676407,Constrained,,,,,,,,,,,,,0.5166666666666667,0.06666666666666667
basin,,,,,,,,,0.40940524620571106,,0.4572185248504623,Constrained,,,,,,,,,,,,,0.5166666666666667,0.08333333333333334
basin,,,,,,,,,0.4086387693242016,,0.45816041668550106,Constrained,,,,,,,,,,,,,0.5166666666666667,0.1
basin,,,,,,,,,0.40787465759465386,,0.4591003186699473,Constrained,,,,,,,,,,,,,0.5166666666666667,0.11666666666666667
basin,,,,,,,,,0.40711290549754553,,0.460038224452308,Constrained,,,,,,,,,,,,,0.5166666666666667,0.13333333333333333
basin,,,,,,,,,0.4063535076901085,,0.4609741277592146,Constrained,,,,,,,,,,,,,0.5166666666666667,0.15000000000000002
basin,,,,,,,,,0.4055964586135883,,0.46190802255060914,Constrained,,,,,,,,,,,,,0.5166666666666667,0.16666666666666669
basin,,,,,,,,,0.4048417526646644,,0.4628399029525735,Constrained,,,,,,,,,,,,,0.5166666666666667,0.18333333333333335
basin,,,,,,,,,0.40408938419321805,,0.4637697632570582,Constrained,,,,,,,,,,,,,0.5166666666666667,0.2
basin,,,,,,,,,0.40333934750169365,,0.46469759792111226,Constrained,,,,,,,,,,,,,0.5166666666666667,0.21666666666666667
basin,,,,,,,,,0.402591636845246,,0.4656234015658536,Constrained,,,,,,,,,,,,,0.5166666666666667,0.23333333333333334
basin,,,,,,,,,0.4018462464322834,,0.46654716897530457,Constrained,,,,,,,,,,,,,0.5166666666666667,0.25
basin,,,,,,,,,0.4011031704252329,,0.4674688950951404,Constrained,,,,,,,,,,,,,0.5166666666666667,0.26666666666666666
basin,,,,,,,,,0.40036240294143344,,0.4683885750313839,Constrained,,,,,,,,,,,,,0.5166666666666667,0.2833333333333333
basin,,,,,,,,,0.39962393805409774,,0.4693062040490618,Constrained,,,,,,,,,,,,,0.5166666666666667,0.3
basin,,,,,,,,,0.39888776979331536,,0.4702217775708362,Constrained,,,,,,,,,,,,,0.5166666666666667,0.31666666666666665
basin,,,,,,,,,0.3981538921470644,,0.4711352911756219,Constrained,,,,,,,,,,,,,0.5166666666666667,0.3333333333333333
basin,,,,,,,,,0.39742229906221893,,0.4720467405971961,Constrained,,,,,,,,,,,,,0.5166666666666667,0.35
basin,,,,,,,,,0.3966929844455487,,0.47295612172280416,Constrained,,,,,,,,,,,,,0.5166666666666667,0.36666666666666664
basin,,,,,,,,,0.3959659421647216,,0.4738634305917519,Constrained,,,,,,,,,,,,,0.5166666666666667,0.3833333333333333
basin,,,,,,,,,0.3952411660492509,,0.4747686633940193,Constrained,,,,,,,,,,,,,0.5166666666666667,0.39999999999999997
basin,,,,,,,,,0.39451864989148844,,0.4756718164688398,Constrained,,,,,,,,,,,,,0.5166666666666667,0.41666666666666663
basin,,,,,,,,,0.3937983874475849,,0.47657288630328976,Constrained,,,,,,,,,,,,,0.5166666666666667,0.4333333333333333
basin,,,,,,,,,0.39308037243844207,,0.4774718695308711,Constrained,,,,,,,,,,,,,0.5166666666666667,0.45
basin,,,,,,,,,0.3923645985506614,,0.4783687629300891,Constrained,,,,,,,,,,,,,0.5166666666666667,0.4666666666666667
basin,,,,,,,,,0.3916510594374867,,0.4792635634230252,Constrained,,,,,,,,,,,,,0.5166666666666667,0.48333333333333334
basin,,,,,,,,,0.39093974871974,,0.4801562680739047,Constrained,,,,,,,,,,,,,0.5166666666666667,0.5
basin,,,,,,,,,0.3902306599867526,,0.4810468740876602,Constrained,,,,,,,,,,,,,0.5166666666666667,0.5166666666666667
basin,,,,,,,,,0.3895237867972866,,0.48193537880849247,Constrained,,,,,,,,,,,,,0.5166666666666667,0.5333333333333333
basin,,,,,,,,,0.3888191226804481,,0.48282177971842904,Constrained,,,,,,,,,,,,,0.5166666666666667,0.55
basin,,,,,,,,,0.41018991255138443,,0.4562460132364806,Constrained,,,,,,,,,,,,,0.5333333333333333,0.05
basin,,,,,,,,,0.40942329087032614,,0.45718713612135325,Constrained,,,,,,,,,,,,,0.5333333333333333,0.06666666666666667
basin,,,,,,,,,0.4086590282634097,,0.4581262848240206,Constrained,,,,,,,,,,,,,0.5333333333333333,0.08333333333333334
basin,,,,,,,,,0.4078971193658617,,0.4590634528666569,Constrained,,,,,,,,,,,,,0.5333333333333333,0.1
basin,,,,,,,,,0.4071375587628565,,0.45999863394061197,Constrained,,,,,,,,,,,,,0.5333333333333333,0.11666666666666667
basin,,,,,,,,,0.40638034098728004,,0.46093182190613774,Constrained,,,,,,,,,,,,,0.5333333333333333,0.13333333333333333
basin,,,,,,,,,0.40562546051979037,,0.4618630107914543,Constrained,,,,,,,,,,,,,0.5333333333333333,0.15000000000000002
basin,,,,,,,,,0.40487291167120865,,0.46279219484217243,Constrained,,,,,,,,,,,,,0.5333333333333333,0.16666666666666669
basin,,,,,,,,,0.4041226889637245,,0.4637193683595405,Constrained,,,,,,,,,,,,,0.5333333333333333,0.18333333333333335
basin,,,,,,,,,0.40337478672611193,,0.46464452586781135,Constrained,,,,,,,,,,,,,0.5333333333333333,0.2
basin,,,,,,,,,0.4026291992314266,,0.4655676620576345,Constrained,,,,,,,,,,,,,0.5333333333333333,0.21666666666666667
basin,,,,,,,,,0.4018859207087771,,0.46648877178007514,Constrained,,,,,,,,,,,,,0.5333333333333333,0.23333333333333334
basin,,,,,,,,,0.4011449453433545,,0.4674078500456012,Constrained,,,,,,,,,,,,,0.5333333333333333,0.25
basin,,,,,,,,,0.40040626727682826,,0.46832489202294925,Constrained,,,,,,,,,,,,,0.5333333333333333,0.26666666666666666
basin,,,,,,,,,0.3996698806079689,,0.46923989303790664,Constrained,,,,,,,,,,,,,0.5333333333333333,0.2833333333333333
basin,,,,,,,,,0.39893577939340774,,0.4701528485720404,Constrained,,,,,,,,,,,,,0.5333333333333333,0.3
basin,,,,,,,,,0.3982039576484856,,0.4710637542613867,Constrained,,,,,,,,,,,,,0.5333333333333333,0.31666666666666665
basin,,,,,,,,,0.3974744093481537,,0.4719726058951096,Constrained,,,,,,,,,,,,,0.5333333333333333,0.3333333333333333
basin,,,,,,,,,0.39674712842790283,,0.47287939941414425,Constrained,,,,,,,,,,,,,0.5333333333333333,0.35
basin,,,,,,,,,0.3960221087847159,,0.47378413090981963,Constrained,,,,,,,,,,,,,0.5333333333333333,0.36666666666666664
basin,,,,,,,,,0.3952993442779834,,0.47468679662249263,Constrained,,,,,,,,,,,,,0.5333333333333333,0.3833333333333333
basin,,,,,,,,,0.3945788287304851,,0.4755873929401419,Constrained,,,,,,,,,,,,,0.5333333333333333,0.39999999999999997
basin,,,,,,,,,0.3938605559293231,,0.4764859163969778,Constrained,,,,,,,,,,,,,0.5333333333333333,0.41666666666666663
basin,,,,,,,,,0.3931445196268614,,0.4773823636720398,Constrained,,,,,,,,,,,,,0.5333333333333333,0.4333333333333333
basin,,,,,,,,,0.39243071354165937,,0.47827673158779166,Constrained,,,,,,,,,,,,,0.5333333333333333,0.45
basin,,,,,,,,,0.3917191313593984,,0.47916901710871085,Constrained,,,,,,,,,,,,,0.5333333333333333,0.4666666666666667
basin,,,,,,,,,0.39100976673380444,,0.48005921733987256,Constrained,,,,,,,,,,,,,0.5333333333333333,0.48333333333333334
basin,,,,,,,,,0.3903026132875623,,0.48094732952553176,Constrained,,,,,,,,,,,,,0.5333333333333333,0.5
basin,,,,,,,,,0.3895976646132231,,0.4818333510477018,Constrained,,,,,,,,,,,,,0.5333333333333333,0.5166666666666667
basin,,,,,,,,,0.3888949142741045,,0.48271727942472936,Constrained,,,,,,,,,,,,,0.5333333333333333,0.5333333333333333
basin,,,,,,,,,0.3881943558051826,,0.48359911230986835,Constrained,,,,,,,,,,,,,0.5333333333333333,0.55
basin,,,,,,,,,0.4094371935199288,,0.45716086103612297,Constrained,,,,,,,,,,,,,0.55,0.05
basin,,,,,,,,,0.4086751538064366,,0.45809726091238406,Constrained,,,,,,,,,,,,,0.55,0.06666666666666667
basin,,,,,,,,,0.40791545637998655,,0.4590316892509023,Constrained,,,,,,,,,,,,,0.55,0.08333333333333334
basin,,,,,,,,,0.40715809582933904,,0.45996413982625034,Constrained,,,,,,,,,,,,,0.55,0.1
basin,,,,,,,,,0.4064030667022296,,0.46089460657697034,Constrained,,,,,,,,,,,,,0.55,0.11666666666666667
basin,,,,,,,,,0.4056503634987996,,0.4618230836065283,Constrained,,,,,,,,,,,,,0.55,0.13333333333333333
basin,,,,,,,,,0.4048999806699428,,0.4627495651828773,Constrained,,,,,,,,,,,,,0.55,0.15000000000000002
basin,,,,,,,,,0.40415191261740024,,0.46367404573749016,Constrained,,,,,,,,,,,,,0.55,0.16666666666666669
basin,,,,,,,,,0.4034061536944828,,0.4645965198641824,Constrained,,,,,,,,,,,,,0.55,0.18333333333333335
basin,,,,,,,,,0.402662698176275,,0.4655169823314938,Constrained,,,,,,,,,,,,,0.55,0.2
basin,,,,,,,,,0.40192154027124405,,0.4664354280778227,Constrained,,,,,,,,,,,,,0.55,0.21666666666666667
basin,,,,,,,,,0.401182674303117,,0.4673518521276878,Constrained,,,,,,,,,,,,,0.55,0.23333333333333334
basin,,,,,,,,,0.4004460944334901,,0.4682662497143218,Constrained,,,,,,,,,,,,,0.55,0.25
basin,,,,,,,,,0.39971179478333235,,0.4691786162257257,Constrained,,,,,,,,,,,,,0.55,0.26666666666666666
basin,,,,,,,,,0.3989797694332595,,0.4700889472035585,Constrained,,,,,,,,,,,,,0.55,0.2833333333333333
basin,,,,,,,,,0.3982500124240326,,0.47099723834195,Constrained,,,,,,,,,,,,,0.55,0.3
basin,,,,,,,,,0.39752251775719705,,0.4719034854862604,Constrained,,,,,,,,,,,,,0.55,0.31666666666666665
basin,,,,,,,,,0.3967972793958241,,0.4728076846317979,Constrained,,,,,,,,,,,,,0.55,0.3333333333333333
basin,,,,,,,,,0.39607429126531113,,0.47370983192251037,Constrained,,,,,,,,,,,,,0.55,0.35
basin,,,,,,,,,0.39535354725421945,,0.4746099236496553,Constrained,,,,,,,,,,,,,0.55,0.36666666666666664
basin,,,,,,,,,0.39463504121515536,,0.4755079562504456,Constrained,,,,,,,,,,,,,0.55,0.3833333333333333
basin,,,,,,,,,0.3939187669656562,,0.47640392630668643,Constrained,,,,,,,,,,,,,0.55,0.39999999999999997
basin,,,,,,,,,0.393204718289088,,0.47729783054340136,Constrained,,,,,,,,,,,,,0.55,0.41666666666666663
basin,,,,,,,,,0.39249288893554585,,0.47818966582744993,Constrained,,,,,,,,,,,,,0.55,0.4333333333333333
basin,,,,,,,,,0.3917832726227549,,0.4790794291661387,Constrained,,,,,,,,,,,,,0.55,0.45
basin,,,,,,,,,0.39107586303696995,,0.47996711770582534,Constrained,,,,,,,,,,,,,0.55,0.4666666666666667
basin,,,,,,,,,0.39037065383386893,,0.48085272873052165,Constrained,,,,,,,,,,,,,0.55,0.48333333333333334
basin,,,,,,,,,0.3896676386394441,,0.4817362596604879,Constrained,,,,,,,,,,,,,0.55,0.5
basin,,,,,,,,,0.3889668110508853,,0.4826177080508289,Constrained,,,,,,,,,,,,,0.55,0.5166666666666667
basin,,,,,,,,,0.3882681646374572,,0.4834970715900835,Constrained,,,,,,,,,,,,,0.55,0.5333333333333333
basin,,,,,,,,,0.38757169294136884,,0.4843743480988161,Constrained,,,,,,,,,,,,,0.55,0.55
